project,vuln_commit,fix_commit,cve,cwe
openssl,f0deb4d352774491919f1b1ba861014659651d66,8e20499629b6bcf868d0072c7011e590b5c2294d,CVE-2017-3731,CWE-125
openssl,3656c08ab4b1b892730cb5e808b6f4298b08a2e6,a87f3fe01a5a894aa27ccd6a239155fd129988e4,CVE-2020-1967,CWE-476
openssl,198b11683568452282bd48828fcf60d4835bf327,b33c48b75aaf33c93aeda42d7138616b9e6a64cb,CVE-2020-1971,CWE-476
openssl,16c15c7a5484b341c6647f9f7b4ff3f9dadb5701,901f1ef7dacb6b3bde63233a1f623e1fa2f0f058,CVE-2021-23839,CWE-327
openssl,c9e955dd50f30f46555ff837b0bbae63433cef40,8130d654d1de922ea224fa18ee3bc7262edc39c0,CVE-2021-23841,CWE-476
openssl,481a88f13c44996a008195791ea0dc076b968774,6a51b9e1d0cf0bf8515f7201b68fb0a3482b3dc1,CVE-2021-23840,CWE-190
openssl,3ff38629a2df6635f36bfb79513cc6440db8cd70,fb9fa6b51defd48157eeb207f52181f735d96148,CVE-2021-3449,CWE-476
openssl,bb4d2ed4091408404e18b3326e3df67848ef63d0,2d0e5d4a4a5d4332325b5e5cea492fad2be633e1,CVE-2021-3712,CWE-125
openssl,4de66925203ca99189c842136ec4a623137ea447,bb4d2ed4091408404e18b3326e3df67848ef63d0,CVE-2021-3712,CWE-125
openssl,8393de42498f8be75cf0353f5c9f906a43a748d2,4de66925203ca99189c842136ec4a623137ea447,CVE-2021-3712,CWE-125
openssl,5f54e57406ca17731b9ade3afd561d3c652e07f2,23446958685a593d4d9434475734b99138902ed2,CVE-2021-3712,CWE-125
openssl,84a9f7e0eae81245da28d552d40e197d579f3a9b,3118eb64934499d93db3230748a452351d1d9a65,CVE-2022-0778,CWE-835
openssl,ae3ece03a61e8822fd7ea58f44812871efba82d1,2eda98790c5c2741d76d23cc1e74b0dc4f4b391a,CVE-2022-1343,CWE-295
openssl,c43a55407dccc6902058184d7dd0bd111fe6a61e,fb8d9ddb9dc19d84dffa84932f75e607c8a3ffe6,CVE-2014-0224,CWE-326
openssl,176b59d157d1cbfd0b10f9f7be12eaf9896410f2,dd90a91d8771fd1ad5083fd46a2b3da16a587757,CVE-2015-1792,CWE-399
openssl,c62896c2c0cbd47ab01693d403e37fe5fe15aab8,ee22257b1418438ebaf54df98af4e24f494d1809,CVE-2019-1543,CWE-327
openssl,55c80c222293a972587004c185dc5653ae207a0e,7d56a74a96828985db7354a55227a511615f732b,CVE-2022-1434,CWE-327
openssl,1832bb0f02e519a48f06a10467c7ce5f7f3feeeb,9eafb53614bf65797db25f467946e735e1b43dc9,CVE-2022-0778,CWE-835
openssl,de2422affbe24262496f477edeb1c04017907eb4,141a5482fdd1944804cc342c1c443362eed8501b,CVE-2014-3470,CWE-476
openssl,b3b1eb5735c5b3d566a9fc3bf745bf716a29afa0,cb22d2ae5a5b6069dbf66dbcce07223ac15a16de,CVE-2015-1793,CWE-254
openssl,6d32c2ae28952b5c1d7a24968e488532fcadc51a,63658103d4441924f8dbfc517b99bb54758a98b9,CVE-2016-6305,CWE-20
openssl,cd396d2a4767f186cc12e8c111599caeb35893bc,0c27d793745c7837b13646302b6890a556b7017a,CVE-2018-0495,CWE-203
openthread,b8c3161281f8e15873f8decabd8eac461717aefe,c3a3a0c424322009fec3ab735fb20ce8f6e19e70,CVE-2019-20791,CWE-787
openvpn,8acc40b6a64451d9a17cf4fa12fac2450ca26095,1394192b210cb3c6624a7419bcf3ff966742e79b,CVE-2018-9336,CWE-415
openvpn,3b06b57d9f1d972ec16f0893d06697439c1bb1fe,37bc691e7d26ea4eb61a8a434ebd7a9ae76225ab,CVE-2020-11810,CWE-476
opus,aa32042a50f2cbe0ff9d339948cb4712f5cc3d6e,70a3d641b760b3d313b6025f82aed93a460720e5,CVE-2017-0381,CWE-190
ovs,13d05b8e5b10a7ef3dc3a17059c5c9a7acc68bdc,803ed12e31b0377c37d7aa8c94b3b92f2081e349,CVE-2021-3905,CWE-401
ovs,81158b920f2733690c05b99cbfc1a2840c544afd,78e712c0b1dacc2f12d2a03d98f083d8672867f0,CVE-2020-27827,CWE-400
ovs,9b0307cf7d82f96bfee2e7bab7feb4ea9cb3f1be,65c61b0c23a0d474696d7b1cea522a5016a8aeb3,CVE-2021-36980,CWE-416
pacemaker,23f8e91a3ee1f9b4d55a50274ee932895dc2d355,5d71e65049,CVE-2016-7035,CWE-285
pam-u2f,18b1914e32b74ff52000f10e97067e841e5fff62,7db3386fcdb454e33a3ea30dcfb8e8960d4c3aa3,CVE-2019-12209,CWE-59
passenger,988af70b38f8e2eb6fcc65a7bb6e5d7ddab33c79,ddb8ecc4ebf260e4967f57f271d4f5761abeac3e,CVE-2015-7519,CWE-20
pcre2,50a51cb7e67268e6ad417eb07c9de9bfea5cc55a,d4fa336fbcc388f89095b184ba6d99422cfc676c,CVE-2022-1586,CWE-125
pcre2,d4fa336fbcc388f89095b184ba6d99422cfc676c,03654e751e7f0700693526b67dfcadda6b42c9d0,CVE-2022-1587,CWE-703
pcre2,f7a7341726f58f4660fc29bad58c7304a96c8318,50a51cb7e67268e6ad417eb07c9de9bfea5cc55a,CVE-2022-1586,CWE-125
percona-xtrabackup,824d701ef727baa0cad7d6000f9c610878eea689,7742f875bb289a874246fb4653b7cd9f14b588fe,,CWE-200
phosphor-host-ipmid,0e2dbee2d19ee6865d6e95b07398943b8f536336,b265455a2518ece7c004b43c144199ec980fc620,CVE-2020-14156,CWE-276
php-src,67d0fe39ee554563476ecae13c626580ae1a6612,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f,CVE-2016-7132,CWE-476
php-src,a41745061b77398663eaa5721a804568f8fc217b,8fa9d1ce28f3a894b104979df30d0b65e0f21107,CVE-2016-6207,CWE-119
php-src,896abc5e34d905879558f85ec93887154c3cdd95,37da90248deb2188e8ee50e4753ad6340679b425,CVE-2009-0689,CWE-119
php-src,43ccf23d700ae780451e257f5a66d4210f82f026,cc08cbc84d46933c1e9e0149633f1ed5d19e45e9,CVE-2016-8670,CWE-119
php-src,52372c31cd7daf2ea0300e08c056a35e4102499a,feba44546c27b0158f9ac20e72040a224b918c75,CVE-2015-8874,CWE-119
php-src,b8a08bf263d03c26da5f475f96a1d66eb566d874,095cbc48a8f0090f3b0abc6155f2b61943c9eafb,CVE-2012-6113,CWE-200
php-src,155619184f5e427797c300d6fe0c01ddcfe5fadc,cab1c3b3708eead315e033359d07049b23b147a3,CVE-2016-6295,CWE-416
php-src,83e55478279f8bb366e5f5a482619c5e47731980,a72cd07f2983dc43a6bb35209dc4687852e53c09,CVE-2014-9426,CWE-17
php-src,e018ff094f8505ea77f881ba11176e3ad0b4863e,698a691724c0a949295991e5df091ce16f899e02,CVE-2016-7130,CWE-476
php-src,0f79b1bf301f455967676b5129240140c5c45b09,2bcbc95f033c31b00595ed39f79c3a99b4ed0501,CVE-2020-7060,CWE-125
php-src,d1a491acf31cf6d2ba65cc7c46fe963a510cd91f,e6c48213c22ed50b2b987b479fcc1ac709394caa,CVE-2016-6296,CWE-119
php-src,1504f7d630c01fcfe9cd23b9e8aff7195a3864f7,2fefae47716d501aec41c1102f3fd4531f070b05,CVE-2014-3597,CWE-119
php-src,32873cd0ddea7df8062213bb025beb6fb070e59d,c1224573c773b6845e83505f717fbf820fc18415,CVE-2013-6420,CWE-119
php-src,5c81d85bd15d76b649f8dc15a91c83c891be4384,5c0455bf2c8cd3c25401407f158e820aa3b239e1,CVE-2016-1283,CWE-119
php-src,8d5e953a19a08e562448f2a0562228fd1be60715,aab49e934de1fff046e659cbec46e3d053b41c34,CVE-2012-2143,CWE-310
php-src,7b113d789df26b2ad560e747cac0b1ed2043adec,fcd4b5335a6df4e0676ee32e2267ca71d70fe623,CVE-2013-1643,CWE-200
php-src,6b8ffdbdeb167b6eae68f9beb934268fac90fa83,0216630ea2815a5789a24279a1211ac398d4de79,CVE-2020-7069,CWE-326
php-src,ffbd380e4483a5b36733cfd99fab779008082d11,0a8f28b43212cc2ddbc1f2df710e37b1bec0addd,CVE-2015-1351,CWE-416
php-src,ae74549239f80ef40e978942b71c08a7e8a09a23,cf4753691dc55999373d1c576f62ecb298723420,CVE-2014-2497,CWE-476
php-src,f22101c8308669bb63c03a73a2cac2408d844f38,e648fa4699e8d072db6db34fcc09826e8127fab8,CVE-2019-11042,CWE-125
php-src,a1c675e3f2e312e31c2c5a85f0c2a628af66b65d,07c7df68bd68bbe706371fccc77c814ebb335d9e,CVE-2016-2554,CWE-119
php-src,5f8380d33e648964d2d5140f329cf2d4c443033c,8dc4f4dc9e44d1cbfe4654aa6e0dc27c94913938,CVE-2017-7890,CWE-200
php-src,0216630ea2815a5789a24279a1211ac398d4de79,6559fe912661ca5ce5f0eeeb591d928451428ed0,CVE-2020-7070,CWE-565
php-src,ed6dee9a198c904ad5e03113e58a2d2c200f5184,7cf7148a8f8f4f55fb04de2a517d740bb6253eac,CVE-2019-11039,CWE-125
php-src,4c5995b1729b100b00707ddf32d072355dcc3ae8,b2cf3f064b8f5efef89bb084521b61318c71781b,CVE-2015-2301,CWE-416
php-src,7b1898183032eeabc64a086ff040af991cebcd93,bdfe457a2c1b47209e32783b3a6447e81baf179a,CVE-2014-9705,CWE-119
php-src,d69894734d0cc778f9dd7adcd60d9bd27f6af4be,8947fd9e9fdce87cd6c59817b1db58e789538fe9,CVE-2019-20454,CWE-125
php-src,0ecac37c40a27ffbd59f34b5920735ee0b7f994c,f3aefc6d071b807ddacae0a0bc49f09c38e18490,CVE-2019-11034,CWE-125
php-src,156576fcced43efc558002d504732271f6cc1fe1,74555e7c26b2c61bb8e67b7d6a6f4d2b8eb3a5f3,CVE-2013-4636,CWE-20
php-src,9c5717d0decd56710129a5599fe5d38f82a7bab2,95c4564f939c916538579ef63602a3cd31941c51,CVE-2017-11362,CWE-119
php-src,1baeae42703f9b2ec21fff787146eeca08d45535,3462efa386f26d343062094514af604c29e3edce,CVE-2018-14851,CWE-125
php-src,014b95a0a7b638787aaa3d6ed864b6c3eaed3910,af09d8b96a8aacdd7d738fec81b695c1c58368f7,CVE-2013-7226,CWE-189
php-src,ab4f3d93e812b96bf933a1fa7e0ad43671b38c77,18bb426587d62f93c54c40bf8535eb8416603629,CVE-2013-2110,CWE-119
php-src,afc1debb2f48938e98ec35dbc6545b331b1c3096,8e76d0404b7f664ee6719fd98f0483f0ac4669d6,CVE-2013-1643,CWE-200
php-src,1494298231072d5991e76db5ef25f20e81018106,8f4a6d6e1b6c36259a5dc865d16f0dad76f2f2c9,CVE-2015-4022,CWE-189
php-src,dcf3c9761c31e12011ba202f30caff53aae2056c,2baeb167a08b0186a885208bdc8b5871f1681dc8,CVE-2016-1903,CWE-119
php-src,68ce2d0ea6da79b12a365e375e1c2ce882c77480,22736b7c56d678f142d5dd21f4996e5819507a2b,CVE-2014-0238,CWE-119
php-src,11ce508ee3390d4e68542c9fdae1277e3e75a573,b6fe458ef9ac1372b60c3d3810b0358e2e20840d,CVE-2019-9023,CWE-125
pigeonhole,db5c74be8f2ba37cfcd70928a5993f2ff28d191c,7ce9990a5e6ba59e89b7fe1c07f574279aed922c,CVE-2019-11500,CWE-787
Pillow,5bdf54b5a76b54fb00bd05f2d733e0a4173eefc9,6dcbf5bd96b717c58d7b642949da8d323099928e,CVE-2016-0740,CWE-119
Pillow,c3cb690fed5d4bf0c45576759de55d054916c165,893a40850c2d5da41537958e40569c029a6e127b,CVE-2016-0775,CWE-119
Pillow,8ec027867f19633d9adfc5c8b7504d9b609fc5f1,3bf5eddb89afdf690eceaa52bc4d3546ba9a5f87,CVE-2021-25287,CWE-125
Pillow,4853e522bddbec66022c0915b9a56255d0188bf9,86f02f7c70862a0954bfe8133736d352db978eaa,CVE-2021-25290,CWE-787
Pillow,124f4bb591e16212605d0e41c413ed53e242cba2,6a83e4324738bb0452fbe8074a995b1c73f08de7,CVE-2020-10378,CWE-125
Pillow,e5839216a51ca52e8871beb887726062f74e18ff,3fee28eb9479bf7d59e0fa08068f9cc4a6e2f04c,CVE-2021-25289,CWE-787
Pillow,5f4504bb03f4edeeef8c2633dc5ba03a4c2a8a97,518ee3722a99d7f7d890db82a20bd81c1c0327fb,CVE-2021-34552,CWE-120
Pillow,a09acd0decd8a87ccce939d5ff65dab59e7d365b,93b22b846e0269ee9594ff71a72bec02d2bea8fd,CVE-2020-5312,CWE-787
Pillow,86f02f7c70862a0954bfe8133736d352db978eaa,cbdce6c5d054fccaf4af34b47f212355c64ace7a,CVE-2021-25291,CWE-125
Pillow,774e53bb132461d8d5ebefec1162e29ec0ebc63d,a09acd0decd8a87ccce939d5ff65dab59e7d365b,CVE-2020-5313,CWE-787
Pillow,a79b65c47c7dc6fe623aadf09aa6192fc54548f3,4e2def2539ec13e53a82e06c4b3daf00454100c4,CVE-2020-5310,CWE-787
Pillow,5a5e6db0abf4e7a638fb1b3408c4e495a096cb92,bb6c11fb889e6c11b0ee122b828132ee763b5856,CVE-2021-28676,CWE-835
pjproject,833c983029dc7fba01766fd6afeb133154b37034,f74c1fc22b760d2a24369aa72c74c4a9ab985859,CVE-2021-43845,CWE-125
pjproject,38c13afa1c552dd4ec5c34b46012dbb23bc31c12,856f87c2e97a27b256482dbe0d748b1194355a21,CVE-2022-24763,CWE-703
pjproject,11559e49e65bdf00922ad5ae28913ec6a198d508,9fae8f43accef8ea65d4a8ae9cdf297c46cfe29a,CVE-2022-24793,CWE-787
pjproject,856f87c2e97a27b256482dbe0d748b1194355a21,11559e49e65bdf00922ad5ae28913ec6a198d508,CVE-2022-24786,CWE-200
pjproject,0cdd34c1e094438d7b5deae1c13f6f54c83032b7,450baca94f475345542c6953832650c390889202,CVE-2022-31031,CWE-787
pjproject,22af44e68a0c7d190ac1e25075e1382f77e9397a,077b465c33f0aec05a49cd2ca456f9a1b112e896,CVE-2022-21723,CWE-125
pjproject,601f0c7af11455c87cb6d0b0231bf7694916fc6a,560a1346f87aabe126509bb24930106dea292b00,CVE-2022-24764,CWE-787
pjproject,cc339ac6234d5a65e7c41a8daaeb2c7a5b248419,8b621f192cae14456ee0b0ade52ce6c6f258af1e,CVE-2021-43804,CWE-125
pjproject,f6dfae1f6d0cd37d18ca8dd73361224069a2116a,15663e3f37091069b8c98a7fce680dc04bc8e865,CVE-2021-37706,CWE-191
pjproject,eaf5622f6aa94909489eac06bb5371551281afa3,97b3d7addbaa720b7ddb0af9bf6f3e443e664365,CVE-2021-21375,CWE-200
platform_bionic,73a6566da337db50cfc73c369d774ac1905a30c2,7f5aa4f35e23fd37425b3a5041737cdf58f87385,CVE-2009-0607,CWE-189
pngquant,350c3a4b0d178daad53fd9fc7213bb94c348dd95,b7c217680cda02dddced245d237ebe8c383be285,CVE-2016-5735,CWE-190
polkit,dda431905221a81921492b1d28b96b4bffb57700,bc7ffad53643a9c80231fc41f5582d6a8931c32c,CVE-2018-1116,CWE-862
postsrsd,6f6b9bad03c5c32d40c521d57d4d51ecd0af8b57,4733fb11f6bec6524bb8518c5e1a699288c26bac,CVE-2020-35573,CWE-703
proxychains-ng,ba61b48fd75b27a26e9bd31c5a5f07c1037222bf,9ab7dbeb3baff67a51d0c5e71465c453be0890b5,CVE-2015-3887,CWE-426
puma,61dd7f4670da7ba6895fe7292340cabe90fc5bff,acdc3ae571dfae0e045cf09a295280127db65c7f,CVE-2021-41136,CWE-444
qdecoder,de86740ffa38d15eb2be55ac02082dd81ef29472,ce7c8a7ac450a823a11b06508ef1eb7441241f81,,CWE-94
qemu,5f456073aa9ba54e421aa82dd38e4d40d0a0af85,7882080388be5088e72c425b02223c02e6cb4295,CVE-2015-5745,CWE-787
qemu,b3959efdbb2dc3d5959e3b0a8e188126930beca8,f9a70e79391f6d7c2a912d785239ee8effc1922d,CVE-2015-5239,CWE-703
qemu,3e9418e160cd8901c83a3c88967158084f5b5c03,e6908bfe8e07f2b452e78e677da1b45b1c0f6829,CVE-2014-7815,CWE-264
qemu,afbcc40bee4ef51731102d7d4b499ee12fc182e1,9302e863aa8baa5d932fc078967050c055fa1a7f,CVE-2014-0142,CWE-369
qemu,c2077ec2d98f3914b850212f00ca5456b6e4774d,b05b267840515730dbf6753495d5b7bd8b04ad1c,CVE-2019-3812,CWE-125
qemu,705df5466c98f3efdd2b68d3b31dad86858acad7,1caff0340f49c93d535c6558a5138d20d475315c,CVE-2021-3416,CWE-835
qemu,26194a58f4eb83c5bdf4061a1628508084450ba1,8c92060d3c0248bd4d515719a35922cd2391b9b4,CVE-2021-3416,CWE-835
qemu,99ccfaa1edafd79f7a3a0ff7b58ae4da7c514928,e73adfbeec9d4e008630c814759052ed945c3fed,CVE-2021-3416,CWE-835
qemu,5298f4d67a911dd9cefa4c4185eed242074d64c2,1d20398694a3b67a388d955b7a945ba4aa90a8a8,CVE-2018-19489,CWE-362
qemu,a060297822ea6b4194bf36654e58c802448a3eea,de594e47659029316bbf9391efb79da0a1a08e08,CVE-2019-12068,CWE-835
qemu,d7108d90100d5bac5965abef5ed73f2602adae14,c689b4f1bac352dcfd6ecb9a1d45337de0f1de67,CVE-2013-2007,CWE-264
qemu,93d592e3d1a45e4c0b3969e1fbbc459d6df826aa,156a2e4dbffa85997636a7a39ef12da6f1b40254,CVE-2015-8558,CWE-835
qemu,98f93ddd84800f207889491e0b5d851386b459cf,a890a2f9137ac3cf5b607649e66a6f3a5512d8dc,CVE-2014-0182,CWE-119
qemu,837f21aacf5a714c23ddaadbbc5212f9b661e3f7,8b98a2f07175d46c3f7217639bd5e03f2ec56343,CVE-2015-7512,CWE-120
qemu,d2ef4b61fe6d33d2a5dcf100a9b9440de341ad62,4b53c2c72cb5541cf394033b528a6fe2a86c0ac1,CVE-2013-6399,CWE-94
qemu,9878d173f574df74bde0ff50b2f81009fbee81bb,3c99afc779c2c78718a565ad8c5e98de7c2c7484,CVE-2013-4544,CWE-20
qemu,d8d0a0bc7e194300e53a346d25fe5724fd588387,d2ef4b61fe6d33d2a5dcf100a9b9440de341ad62,CVE-2013-4531,CWE-119
qemu,11b128f4062dd7f89b14abc8877ff20d41b28be9,c05e4667be91b46ab42b5a11babf8e84d476cc6b,CVE-2014-0145,CWE-119
qemu,d65f97a82c4ed48374a764c769d4ba1ea9724e97,509a41bab5306181044b5fff02eadf96d9c8676a,CVE-2014-0143,CWE-190
qemu,246f65838d19db6db55bfb41117c35645a2c4789,e3737b820b45e54b059656dc3f914f895ac7a88b,CVE-2014-0143,CWE-190
qemu,b106ad9185f35fc4ad669555ad0e79e276083bd7,db8a31d11d6a60f48d6817530640d75aa72a9a2f,CVE-2014-0143,CWE-190
qemu,c05e4667be91b46ab42b5a11babf8e84d476cc6b,6a83f8b5bec6f59e56cc49bd49e4c3f8f805d56f,CVE-2014-0143,CWE-190
qemu,1e7226f70c9d944ae7f233b65fb4adda8f910dfe,8f4754ede56e3f9ea3fd7207f4a7c4453e59285b,CVE-2014-0143,CWE-190
qemu,0abe740f1de899737242bcba1fb4a9857f7a3087,cab60de930684c33f67d4e32c7509b567f8c445b,CVE-2014-0143,CWE-190
qemu,372b3fe0b2ecdd39ba850e31c0c6686315c507af,9c6b899f7a46893ab3b671e341a2234e9c0c060e,CVE-2017-7471,CWE-732
qemu,ead7a57df37d2187813a121308213f41591bd811,5193be3be35f29a35bc465036cd64ad60d43385f,CVE-2013-4539,CWE-119
qemu,5dae6e30c531feb31eed99f9039b52bf70832ce3,afbcc40bee4ef51731102d7d4b499ee12fc182e1,CVE-2014-0143,CWE-190
qemu,767adce2d9cd397de3418caa16be35ea18d56f22,a9c380db3b8c6af19546a68145c8d1438a09c92b,CVE-2013-4537,CWE-94
qemu,71f7fe48e10a8437c9d42d859389f37157f59980,eea750a5623ddac7a61982eec8f1c93481857578,CVE-2013-4150,CWE-119
qemu,d6be29e3fb5659102ac0e48e295d177cb67e32c5,0be839a2701369f669532ea5884c15bead1c6e08,CVE-2014-7840,CWE-20
qemu,caa881abe0e01f9931125a0977ec33c5343e4aa7,ead7a57df37d2187813a121308213f41591bd811,CVE-2013-4538,CWE-119
qemu,d3532a0db02296e687711b8cdc7791924efccea0,bf25983345ca44aec3dd92c57142be45452bd38a,CVE-2014-8106,CWE-119
qemu,73d963c0a75cb99c6aaa3f6f25e427aa0b35a02e,98f93ddd84800f207889491e0b5d851386b459cf,CVE-2013-4149,CWE-119
qemu,8c6c0478996e8f77374e69b6df68655b0b4ba689,9878d173f574df74bde0ff50b2f81009fbee81bb,CVE-2013-4544,CWE-20
qemu,3a56af1fbc17ff453f6e90fb08ce0c0e6fd0b61b,7aa2bcad0ca837dd6d4bf4fa38a80314b4a6b755,CVE-2015-5279,CWE-119
qemu,5311fb805a4403bba024e83886fa0e7572265de4,99ccfaa1edafd79f7a3a0ff7b58ae4da7c514928,CVE-2021-3416,CWE-835
qemu,1d7678dec4761acdc43439da6ceda41a703ba1a6,6d4b9e55fc625514a38d27cff4b9933f617fa7dc,CVE-2014-0144,CWE-20
qemu,eb71803b041f55779ea10d860c0f66df285c68de,c165f7758009a4f793c1fc19ebb69cf55313450b,CVE-2014-0145,CWE-119
qemu,63fa06dc978f3669dbfd9443b33cde9e2a7f4b41,1d7678dec4761acdc43439da6ceda41a703ba1a6,CVE-2014-0148,CWE-835
qemu,cbf5c748e202c6f02e63d1ba45757925e65a64fa,b2eb849d4b1fdb6f35d5c46958c7f703cf64cfef,CVE-2007-1320,CWE-787
qemu,509a41bab5306181044b5fff02eadf96d9c8676a,7b103b36d6ef3b11827c203d3a793bf7da50ecd6,CVE-2014-0144,CWE-20
qemu,ce48f2f441ca98885267af6fd636a7cb804ee646,2d51c32c4b511db8bb9e58208f1e2c25e4c06c85,CVE-2014-0144,CWE-20
qemu,b04dc92e013d55c9ac8082caefff45dcfb1310e7,b3af7fdf9cc537f8f0dd3e2423d83f5c99a457e8,CVE-2021-3930,CWE-193
qemu,aeb0ae95b7f18c66158792641cb6ba0cde5789ab,449e8171f96a6a944d1f3b7d3627ae059eae21ca,CVE-2022-0358,CWE-273
qemu,9dacf32d2cbd66cbcce7944ebdfd6b2df20e33b8,d4862a87e31a51de9eb260f25c9e99a75efe3235,CVE-2015-3214,CWE-119
qemu,e3737b820b45e54b059656dc3f914f895ac7a88b,8e53abbc20d08ae3ec30c2054e1161314ad9501d,CVE-2014-0142,CWE-369
qemu,e73adfbeec9d4e008630c814759052ed945c3fed,37cee01784ff0df13e5209517e1b3594a5e792d1,CVE-2021-3416,CWE-835
qemu,5cd7aa3451b76bb19c0f6adc2b931f091e5d7fcd,cffb446e8fd19a14e1634c7a3a8b07be3f01d5c9,CVE-2020-17380,CWE-787
qemu,4ccd5fe22feb95137d325f422016a6473541fe9f,8d1b247f3748ac4078524130c6d7ae42b6140aaf,CVE-2022-26354,CWE-772
qemu,be5a8cf347d0c47ee3e933dde075526fd8bd5c40,79fa99831debc9782087e834382c577215f2f511,CVE-2021-3611,CWE-787
qemu,05560fcebb1528f4354f6f24d1eb8cdbcdf2c4b2,d65f97a82c4ed48374a764c769d4ba1ea9724e97,CVE-2014-0144,CWE-20
qemu,6d17c604c0fb35dd7d02b60dd99ce882264e68e5,65d35a09979e63541afc5bfc595b9f1b1b4ae069,CVE-2008-4539,CWE-119
qemu,06aa50c06c6392084244f8169d34b8e2d9c43ef2,05a40b172e4d691371534828078be47e7fff524c,CVE-2021-3527,CWE-770
qemu,818a5cdcfcf0a55d60b59b2cb74482ef4ba6b205,b263d8f928001b5cfa2a993ea43b7a5b3a1811e8,CVE-2020-17380,CWE-787
qemu,7b103b36d6ef3b11827c203d3a793bf7da50ecd6,f56b9bc3ae20fc93815b34aa022be919941406ce,CVE-2014-0144,CWE-20
qemu,eea750a5623ddac7a61982eec8f1c93481857578,cc45995294b92d95319b4782750a3580cabdbc0c,CVE-2013-4151,CWE-94
qemu,24342f2cae47d03911e346fe1e520b00dc2818e0,a1b3955c9415b1e767c130a2f59fee6aa28e575b,CVE-2014-0144,CWE-20
qemu,b263d8f928001b5cfa2a993ea43b7a5b3a1811e8,8be45cc947832b3c02144c9d52921f499f2d77fe,CVE-2020-17380,CWE-787
qemu,8c552542b81e56ff532dd27ec6e5328954bdda73,5311fb805a4403bba024e83886fa0e7572265de4,CVE-2021-3416,CWE-835
qemu,3de46e6fc489c52c9431a8a832ad8170a7569bd8,705df5466c98f3efdd2b68d3b31dad86858acad7,CVE-2021-3416,CWE-835
qemu,6d4b9e55fc625514a38d27cff4b9933f617fa7dc,24342f2cae47d03911e346fe1e520b00dc2818e0,CVE-2014-0144,CWE-20
qemu,933cc4bb3469b82be2a2095523df400973aa4790,25c01bd19d0e4b66f357618aeefda1ef7a41e21a,CVE-2018-17963,CWE-190
qemu,8c495d1379211554208c58be75736e3be5ad60e8,edfe2eb4360cde4ed5d95bda7777edcb3510f76a,CVE-2021-20221,CWE-787
qemu,9c2647f75004c4f7d64c9c0ec55f8c6f0739a8b1,284f191b4abad213aed04cb0458e1600fd18d7c4,CVE-2021-3582,CWE-119
qemu,352998df1c53b366413690d95b35f76d0721ebed,abe300d9d894f7138e1af7c8e9c88c04bfe98b37,CVE-2022-26353,CWE-772
qemu,3dd8a6763bcc50dfc3de8da9279b741c0dea9fb1,246f65838d19db6db55bfb41117c35645a2c4789,CVE-2014-0147,CWE-190
qemu,916b0f0b5264759c581badfdc0e1c5f98362dbda,e2c57529c9306e4c9aac75d9879f6e7699584a22,CVE-2021-3947,CWE-125
qemu,b7afebcf9e6ecf3cf9b5a9b9b731ed04bca6aa3e,f6091d86ba9ea05f4e111b9b42ee0005c37a6779,CVE-2021-3544,CWE-401
qemu,4b53c2c72cb5541cf394033b528a6fe2a86c0ac1,36cf2a37132c7f01fa9adb5f95f5312b27742fd4,CVE-2013-4535,CWE-20
qemu,a2bebfd6e09d285aa793cae3fb0fc3a39a9fee6e,2cdb5e142fb93e875fa53c52864ef5eb8d5d8b41,CVE-2015-1779,CWE-400
qemu,8c92060d3c0248bd4d515719a35922cd2391b9b4,8c552542b81e56ff532dd27ec6e5328954bdda73,CVE-2021-3416,CWE-835
qemu,121841b25d72d13f8cad554363138c360f1250ea,86dd8fac2acc366930a5dc08d3fb1b1e816f4e1e,CVE-2021-3544,CWE-401
qemu,7c79721606be11b5bc556449e5bcbc331ef6867d,89fbea8737e8f7b954745a1ffc4238d377055305,CVE-2021-20181,CWE-362
qemu,44a3aa0608f01274418487b655d42467c1d8334e,d05dcd94aee88728facafb993c7280547eb4d645,CVE-2021-20203,CWE-190
qemu,0c5393a1349a72013b577dae0e1b8c9a20d277f4,3791642c8d60029adf9b00bcb4e34d7d8a1aea4d,CVE-2021-3392,CWE-416
qemu,b9f79858a614d95f5de875d0ca31096eaab72c3b,b7afebcf9e6ecf3cf9b5a9b9b731ed04bca6aa3e,CVE-2021-3544,CWE-401
qemu,f6091d86ba9ea05f4e111b9b42ee0005c37a6779,63736af5a6571d9def93769431e0d7e38c6677bf,CVE-2021-3544,CWE-401
qemu,63736af5a6571d9def93769431e0d7e38c6677bf,9f22893adcb02580aee5968f32baa2cd109b3ec2,CVE-2021-3546,CWE-787
qemu,6166c0f95e8093d695835d07798557439a226f48,babd03fde68093482528010a5435c14ce9128e3f,CVE-2010-0297,CWE-119
qemu,3d0b096298b5579a7fa0753ad90968b27bc65372,b15a22bbcbe6a78dc3d88fe3134985e4cdd87de4,CVE-2020-12829,CWE-190
qemu,331d2ac9ea307c990dc86e6493e8f0c48d14bb33,26194a58f4eb83c5bdf4061a1628508084450ba1,CVE-2021-3416,CWE-835
qemu,1caff0340f49c93d535c6558a5138d20d475315c,331d2ac9ea307c990dc86e6493e8f0c48d14bb33,CVE-2021-3416,CWE-835
